                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 1.3437,                 1.0408,                 1.3321,                0.75492,                0.66106,                0.74041,                0.40314,                 1.6101,                 1.3326,                 1.6048,               0.005446,               0.005446,               0.005446
                     49,                  1.344,                 1.0468,                 1.3457,                0.75696,                0.65382,                0.73903,                0.40099,                 1.6136,                 1.3372,                 1.6149,               0.005347,               0.005347,               0.005347
                     50,                 1.3328,                 1.0304,                 1.3325,                0.75989,                0.66139,                0.74254,                0.40489,                 1.6059,                   1.33,                 1.6139,               0.005248,               0.005248,               0.005248
                     51,                 1.3354,                 1.0311,                 1.3332,                0.78308,                0.63982,                0.74224,                0.40276,                 1.6048,                 1.3319,                 1.6032,               0.005149,               0.005149,               0.005149
                     52,                 1.3344,                 1.0344,                 1.3337,                0.76025,                0.66584,                0.74217,                0.40644,                 1.6122,                 1.3241,                 1.6138,                0.00505,                0.00505,                0.00505
                     53,                 1.3415,                 1.0384,                 1.3395,                0.75774,                0.65249,                0.73783,                0.40102,                 1.6056,                 1.3461,                 1.6143,               0.004951,               0.004951,               0.004951
                     54,                 1.3354,                 1.0365,                 1.3336,                0.76181,                0.66044,                0.74302,                 0.4031,                 1.6092,                 1.3407,                  1.624,               0.004852,               0.004852,               0.004852
                     55,                 1.3223,                 1.0204,                 1.3253,                0.75663,                0.66148,                0.74193,                0.40296,                 1.6083,                 1.3237,                 1.6162,               0.004753,               0.004753,               0.004753
                     56,                 1.3286,                 1.0194,                  1.327,                0.76556,                0.65991,                0.74167,                0.40484,                 1.6128,                 1.3233,                 1.6148,               0.004654,               0.004654,               0.004654
                     57,                 1.3272,                 1.0234,                 1.3299,                0.77744,                0.65396,                0.74206,                0.40396,                 1.6235,                  1.316,                 1.6249,               0.004555,               0.004555,               0.004555
                     58,                 1.3297,                 1.0131,                 1.3259,                0.75635,                0.66112,                0.74392,                0.40539,                 1.6069,                 1.3174,                 1.6075,               0.004456,               0.004456,               0.004456
                     59,                 1.3168,                 1.0048,                 1.3152,                0.74237,                0.66744,                0.74251,                0.40391,                  1.614,                 1.3301,                 1.6052,               0.004357,               0.004357,               0.004357
                     60,                 1.3256,                 1.0156,                 1.3256,                0.76784,                0.65082,                0.74144,                0.40989,                 1.5987,                 1.3155,                 1.6036,               0.004258,               0.004258,               0.004258
                     61,                 1.3105,                 1.0059,                  1.322,                0.76846,                0.66807,                0.74769,                0.40739,                 1.6072,                 1.3171,                 1.6079,               0.004159,               0.004159,               0.004159
                     62,                 1.3134,                 1.0038,                 1.3204,                 0.7714,                0.66128,                  0.744,                0.40591,                 1.6032,                 1.3122,                 1.6028,                0.00406,                0.00406,                0.00406
                     63,                 1.3186,                0.99976,                 1.3198,                0.77719,                0.65205,                0.74424,                0.40712,                 1.6054,                 1.3184,                 1.6056,               0.003961,               0.003961,               0.003961
                     64,                  1.303,                0.99449,                 1.3131,                0.77153,                0.64869,                0.73993,                0.40479,                 1.6138,                 1.3283,                 1.6173,               0.003862,               0.003862,               0.003862
